Date,Close,Daily_Return,Price_Change,MA_7,MA_14,MA_30,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Diff,Volatility_7,Volatility_14,Volatility_30,RSI,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct
2019-01-31,107.0610122680664,-0.016954997884723433,-1.846527099609375,110.63272966657367,115.01100812639508,127.7531260172526,113.56395926991362,121.20752301088197,-7.643563740968347,-6.9482289766177106,-0.695334764350636,0.027718856100687556,0.024788841927044218,0.046699615870818,25.263554472449883,117.57044372558593,130.80174251921378,104.3391449319581,26.462597587255672,0.10285714874110274
2019-02-01,107.60978698730467,0.005125812913707728,0.548774719238267,109.3800789969308,114.05383137294224,126.17186279296875,112.64793276489685,120.2002833054318,-7.552350540534945,-7.0690532894011575,-0.48329725113378785,0.028528344423728112,0.024835596997780752,0.042024885514180654,28.752599331038994,116.6526065826416,129.97801912278342,103.32719404249978,26.65082508028364,0.16069269645138173
2019-02-02,110.43025970458984,0.026210187718501032,2.8204727172851705,108.51458195277623,113.04749134608677,124.88170445760092,112.30675229408038,119.47657785351758,-7.1698255594372,-7.089207743408367,-0.08061781602883311,0.03168177687870563,0.024525151841762724,0.0422452425479995,27.16281727206625,116.3292293548584,129.94042802688324,102.71803068283356,27.222397344049682,0.28330454971637675
2019-02-03,107.49266815185548,-0.026601327938489572,-2.937591552734361,107.669921875,112.19162259783063,123.3120620727539,111.56612396450731,118.58888083857966,-7.022756874072343,-7.075917569541163,0.05316069546882041,0.031695156280006256,0.02337282040978887,0.04146055811693412,29.153844601884245,115.2504264831543,128.00331017007093,102.49754279623765,25.50576737383328,0.1958429747439161
2019-02-04,107.82160186767578,0.003060057225071411,0.3289337158202983,107.84586879185268,111.52474757603237,121.71816228230794,110.99004364191785,117.7913046185127,-6.801260976594847,-7.0209862509519,0.21972527435705302,0.021458225916457425,0.023246480168647332,0.041409691000179556,32.550015443334956,114.53987083435058,127.28524286738732,101.79449880131384,25.49074406607349,0.2364428064845555
2019-02-05,107.44351959228516,-0.0035065540563441466,-0.378082275390625,108.10948399135044,110.71731676374164,120.04140625,110.44442455735897,117.02480202397732,-6.580377466618344,-6.932864494085189,0.3524870274668448,0.021064691240136962,0.02259895075561288,0.04117326908839139,27.869808379720368,113.73469352722168,126.11357065761119,101.35581639683217,24.757754260779024,0.24589076744723426
2019-02-06,104.9192886352539,-0.023493561702091714,-2.52423095703125,107.53973388671875,109.8220797947475,118.48207524617513,109.59440364626587,116.12809732851632,-6.533693682250444,-6.85303033171824,0.31933664946779583,0.018686722646640605,0.023018010254647902,0.04093284122697363,26.589976922965107,112.7935619354248,124.8262021421269,100.7609217287227,24.065280413404196,0.17279528162967167
2019-02-07,104.5353012084961,-0.003659836353758772,-0.3839874267578125,107.17891802106585,108.90582384381976,116.95459747314453,108.81608019430129,115.26937168999629,-6.453291495694998,-6.773082564513592,0.31979106881859387,0.017949892853268788,0.0229630721076132,0.04095481803519919,26.30085872081861,111.96981391906738,123.88918820640981,100.05043963172494,23.83874857468487,0.18813326390521062
2019-02-08,119.26774597167967,0.14093272409288482,14.73244476318358,108.84434073311942,109.11220986502511,115.9034184773763,110.42402877543643,115.56554756271358,-5.14151878727715,-6.446769809066304,1.3052510217891546,0.05776587558641544,0.045942008458669206,0.04946356601636602,53.53995668151868,111.70725021362304,122.65437662465479,100.7601238025913,21.894252822063493,0.845318738186749
2019-02-09,119.4308853149414,0.0013678412544197993,0.16313934326173296,110.13014439174107,109.32236317225865,115.59694188435873,111.80969901228335,115.8518688776934,-4.0421698654100595,-5.965849820335056,1.9236799549249968,0.05780679198015532,0.045940929302089185,0.04175174915356589,53.59992128646592,111.70505294799804,122.64563049711765,100.76447539887843,21.88115509823922,0.8530815595546446
2019-02-10,124.80648803710938,0.04501015552210297,5.375602722167969,112.60354723249164,110.13673455374581,115.50554733276367,113.80920501610274,116.51517400061311,-2.7059689845103776,-5.313873653170121,2.607904668659743,0.05602511952359545,0.04641799508557741,0.04258498316598193,63.20922863474814,112.08748474121094,124.29228644289557,99.88268303952631,24.40960340336926,1.02106554480696
