Date,Close,Daily_Return,Price_Change,MA_7,MA_14,MA_30,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Diff,Volatility_7,Volatility_14,Volatility_30,RSI,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct
2020-05-10,0.5370339751243591,-0.1116460007020118,-0.0674930214881897,0.6130532792636326,0.6490091383457184,0.6610025644302369,0.6271803524439297,0.673103819128889,-0.04592346668495928,-0.04305938672807431,-0.0028640799568849726,0.036977981485131456,0.07644701926246919,0.09096728455088962,40.54800630527298,0.6452960968017578,0.7519047302668898,0.5386874633366259,0.21321726693026388,-0.007754945160269503
2020-05-11,0.5152729749679565,-0.04052071407840341,-0.021761000156402588,0.5913078444344657,0.6449306351797921,0.6522843639055887,0.6099638328322415,0.6614126454873384,-0.05144881265509682,-0.044737271913478815,-0.006711540741618005,0.036467054525251265,0.07264029345021276,0.08542396725938597,44.04639072424166,0.6416767954826355,0.7607147319944936,0.5226388589707773,0.23807587302371624,-0.030939229201469843
2020-05-12,0.5385760068893433,0.04522463442379432,0.02330303192138672,0.5765562738691058,0.6361651335443769,0.6408199965953827,0.598981090379488,0.6523136352208202,-0.05333254484133221,-0.046456326499049495,-0.0068762183422827125,0.047467030248325055,0.05851498321951915,0.08158831877142474,35.176061317256554,0.6340255469083786,0.7590721997089651,0.5089788941077922,0.25009330560117293,0.11834428238854976
2020-05-13,0.5505319833755493,0.02219923712394878,0.011955976486206055,0.566263130732945,0.622214559997831,0.6332433303197225,0.5915273816096512,0.6447742536026521,-0.05324687199300082,-0.04781443559783976,-0.005432436395161062,0.050333107701310414,0.043956026661106117,0.07933071585538498,21.38964565761053,0.6301792949438095,0.7606894817583144,0.49966910812930465,0.26102037362900976,0.19486170577066317
2020-05-14,0.5691180229187012,0.033760144922358126,0.018586039543151855,0.559997422354562,0.6135054911885943,0.6301497638225555,0.5880797879648897,0.6391700883668039,-0.0510903004019142,-0.04846960855865465,-0.002620691843259554,0.053787034771282785,0.043360729540865256,0.07506718488551307,30.019509742270984,0.6269230961799621,0.7602262598586226,0.49361993250130165,0.2666063273573209,0.2831819153197092
2020-05-15,0.5597519874572754,-0.016457105704353547,-0.009366035461425781,0.5535445639065334,0.601431063243321,0.6272531290849049,0.5837216648098721,0.6332872660772092,-0.04956560126733711,-0.04868880710039115,-0.0008767941669459642,0.053841536422979175,0.03876733325816245,0.07501390496746117,19.457464621518852,0.6227442443370819,0.7590872955653296,0.4864011931088341,0.2726861024564955,0.2689935192430414
2020-05-16,0.599120020866394,0.07033120791218894,0.03936803340911865,0.5527721387999398,0.5930913516453334,0.6241965969403585,0.5860906426647217,0.6307563590245562,-0.04466571635983452,-0.047884188952279826,0.003218472592445308,0.06191486040377847,0.045385146577326285,0.07508062461455002,30.744913253614627,0.6209249466657638,0.7575217999002131,0.4843280934313145,0.27319370646889857,0.4201851093818953
2020-05-17,0.6129890084266663,0.023148930226394526,0.013868987560272217,0.5636228578431266,0.5883380685533796,0.6226052979628245,0.5902288527819439,0.629440258980268,-0.039211406198324084,-0.04614963240148868,0.006938226203164595,0.03733791489772985,0.04478148107622922,0.07479682744043849,38.14685274594047,0.6229557961225509,0.7577085380012079,0.48820305424389404,0.2695054837573138,0.463018237859458
2020-05-18,0.6526700258255005,0.06473365240378759,0.03968101739883423,0.5832510079656329,0.5872794262000492,0.6216577649116516,0.5998351870963372,0.6311609824502853,-0.03132579535394808,-0.043184864991980564,0.011859069638032481,0.029410882407997555,0.048447417360743046,0.07552887227779959,47.59670355352105,0.6225246459245681,0.7568153016407184,0.4882339902084178,0.26858131143230063,0.6122393056321452
2020-05-19,0.6244540214538574,-0.04323165344686286,-0.028216004371643066,0.5955192957605634,0.5860377848148346,0.6222405989964803,0.6036227000744173,0.630664170524624,-0.02704147045020666,-0.03995618608362579,0.01291471563341913,0.0408978718251088,0.048752483197428344,0.07314263776510029,47.204492167654934,0.6164553463459015,0.7376092031074729,0.49530148958433007,0.24230771352314284,0.5330104023171841
2020-05-20,0.5791559815406799,-0.07254023251818342,-0.04529803991317749,0.5996084383555821,0.5829357845442635,0.6235853989919027,0.5998585895307653,0.6268487491184059,-0.026990159587640616,-0.03736298078442876,0.010372821196788146,0.05432083673546511,0.0519322623014437,0.071310313922034,43.55579974573482,0.6108608961105346,0.7277714706215836,0.49395032159948554,0.2338211490220981,0.36440527427714303
2020-05-21,0.6089149713516235,0.051383376429573024,0.029758989810943604,0.6052937167031425,0.5826455695288522,0.6242939313252767,0.6012518790416667,0.6255203211356812,-0.024268442094014575,-0.03474407304634593,0.010475630952331352,0.05606518112010303,0.05382403762218399,0.07002872446178458,49.43112171321444,0.6048669457435608,0.7077725411011963,0.5019613503859254,0.20581119071527088,0.5196686370356943
2020-05-22,0.6388750076293945,0.04920233150330988,0.029960036277770996,0.6165970052991595,0.5850707846028464,0.6225363989671071,0.607040052670548,0.6265095571722525,-0.019469504501704593,-0.03168915933741766,0.012219654835713065,0.056188025905990445,0.055136008935846595,0.06261547261156528,54.479156526444726,0.6010168969631196,0.6914398816355369,0.5105939122907022,0.18084596934483477,0.7093389794830739
2020-05-23,0.6130310297012329,-0.04045232262889442,-0.02584397792816162,0.618584292275565,0.5856782155377525,0.6220555325349172,0.6079617414444995,0.6255111477299548,-0.017549406285455205,-0.02886120872702517,0.011311802441569964,0.05538707022810887,0.056479135924075455,0.0606640604295109,51.051281839676165,0.5976916998624802,0.6805303056015578,0.5148530941234025,0.16567721147815528,0.5925856350544338
2020-05-24,0.5490530133247375,-0.1043634225296487,-0.06397801637649536,0.6094505786895752,0.5865367182663509,0.6192158997058869,0.5988988601953054,0.6198475822184573,-0.0209487220231519,-0.027278711386250515,0.006329989363098615,0.06784070125751451,0.05536949916626747,0.06359382308471717,51.49883807084081,0.5917697995901108,0.6704269680390487,0.5131126311411729,0.15731433689787577,0.22846221706351014
2020-05-25,0.6008570194244385,0.09435155593811739,0.05180400609970093,0.6020487206322807,0.5926498642989567,0.6178001662095388,0.5992001154613258,0.6184408738633448,-0.019240758402018998,-0.025671120789404214,0.006430362387385216,0.07416962806680612,0.058834078534217,0.06597357204156118,59.92881544485783,0.5897208005189896,0.6649466334050904,0.5144949676328887,0.1504516657722017,0.5740185816374425
2020-05-26,0.5733069777488708,-0.04585124378168681,-0.027550041675567627,0.5947420001029968,0.5951306479317802,0.6157268663247426,0.5952165558132558,0.6150976222993098,-0.019881066486053922,-0.024513109928734157,0.004632043442680235,0.07437522709774529,0.059980838385622876,0.06646914384945846,53.98990829268827,0.5872569501399993,0.6611671540818929,0.5133467461981058,0.14782040788378703,0.4056289142288415
2020-05-27,0.5909850001335144,0.030835177436802752,0.017678022384643555,0.5964318599019732,0.5980201491287777,0.6163472990194957,0.5945655472471417,0.6133115021388805,-0.018745954891738803,-0.023359678921335086,0.004613724029596283,0.06996253745921624,0.06020249440148064,0.06405448550495416,54.5869545088662,0.586157301068306,0.6591043676871929,0.513210234449419,0.1458941332377739,0.5330904263116624
2020-05-28,0.5751550197601318,-0.02678575660940008,-0.01582998037338257,0.5916090096746173,0.5984513631888798,0.6134760320186615,0.5915793122491402,0.610485096036751,-0.018905783787610875,-0.022468899894590243,0.003563116106979368,0.06752394091913963,0.06028950079722795,0.05740445986698404,50.68883848246062,0.5846689522266388,0.6572175736866002,0.5121203307666775,0.14509724291992265,0.43443064613048765
2020-05-29,0.5794150233268738,0.00740670501062235,0.004260003566741943,0.5831147262028286,0.599855865750994,0.6079285323619843,0.5897078831841761,0.6081836091693527,-0.01847572598517655,-0.021670265112707504,0.0031945391275309543,0.06354405607837127,0.060050689159806846,0.05187960133346171,52.27005954062761,0.583413353562355,0.6553817940750725,0.5114449130496376,0.1439368810254349,0.4722216418266372
2020-05-30,0.5879330039024353,0.01470100054819623,0.008517980575561523,0.5795292939458575,0.5990567931107112,0.6044914662837982,0.589434824833139,0.6066835643347662,-0.017248739501627197,-0.020785959990491442,0.003537220488864245,0.06286158949979002,0.057103126164640805,0.05046638387680495,48.609427828454486,0.5859583050012589,0.6545413518247672,0.5173752581777505,0.1371660936470167,0.5143964069302586
2020-05-31,0.5700219869613647,-0.030464384244778375,-0.017911016941070557,0.5825248616082328,0.595987720148904,0.5991990665594736,0.5864482343913276,0.6039678919367365,-0.01751965754540885,-0.020132699501474925,0.0026130419560660735,0.047597078466797026,0.057241931230044264,0.049430971731841994,44.712234537841056,0.5886957556009292,0.6493065773116259,0.5280849338902326,0.1212216434213933,0.3459535103426182
2020-06-01,0.5774949789047241,0.013110006480970826,0.007472991943359375,0.5791874272482735,0.5906180739402771,0.5945863664150238,0.5850708104703117,0.6020069354158467,-0.01693612494553498,-0.019493384590286936,0.002557259644751956,0.028709657860928512,0.054073100418809195,0.049519986453314714,39.95198538688459,0.5906417042016983,0.6468137603443951,0.5344696480590014,0.11234411228539365,0.38297806596595985
2020-06-02,0.5646690130233765,-0.02220965783230422,-0.012825965881347656,0.5779534322874886,0.5863477161952427,0.5907575011253356,0.5819320724015524,0.5992411633867748,-0.017309090985222375,-0.019056525869274026,0.0017474348840516504,0.024175764763869,0.05328576716185756,0.04889915290994539,41.66617922418211,0.5913485556840896,0.6457224516764567,0.5369746596917225,0.10874779198473417,0.2546658909225635
2020-06-03,0.5866209864616394,0.038875824477647036,0.02195197343826294,0.5773300017629351,0.5868809308324542,0.5880618333816529,0.582653443795412,0.5983063354663943,-0.015652891670982383,-0.018375799029615697,0.002722907358633314,0.026105207770103923,0.050819763147314644,0.04947910011943043,51.1130402078021,0.5922237038612366,0.6456461677400155,0.5388012399824577,0.10684492775755783,0.44756215838050534
2020-06-04,0.5872989892959595,0.0011557766427854332,0.0006780028343200684,0.5790648545537677,0.5853369321141925,0.5862438996632894,0.5833681431031885,0.5974909764908066,-0.014122833387618106,-0.01752520590121618,0.0034023725135980745,0.023466493842544737,0.04880786631286178,0.049030054981237546,46.47099853957321,0.5936010539531708,0.6448757669257411,0.5423263409806004,0.10254942594514072,0.4385460757178436
2020-06-05,0.6611549854278564,0.1257553605199182,0.07385599613189697,0.5907419919967651,0.5869283590997968,0.5875295996665955,0.5953353496146759,0.6022068290046622,-0.006871479389986224,-0.01539446059897019,0.008522981208983966,0.05212059178982835,0.058288215939296145,0.05393933891238122,53.181418005009974,0.5967028021812439,0.6562252255985581,0.5371803787639298,0.11904484683462835,1.0414109468858113
